,created,lat,lon,x,y,epa_pm25_value,ndvi,wind_x,wind_y,elevation,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,neighbor_10,neighbor_11,neighbor_12,neighbor_13,neighbor_14,neighbor_15,neighbor_16,neighbor_17,neighbor_18,neighbor_19,neighbor_20,neighbor_21,neighbor_22,neighbor_23,temperature,humidity
678,201909010000,37.90599168687483,-122.48533187116313,11,57,5.1,4889,1.2155372436685097,-6.893654271085457,87,8.84,2.62,0.89,1.95,,,3.88,,,,3.48,,,5.42,,3.14,,4.62,,,2.56,1.45,3.72,,93.66666666666667,33.333333333333336
679,201909010000,37.90953554444767,-122.48533187116313,11,58,5.1,4493,1.2155372436685097,-6.893654271085457,169,8.84,2.62,0.89,1.95,,3.88,,,,3.48,,,,5.42,,,,,3.14,2.56,4.62,3.72,1.45,,93.66666666666667,33.333333333333336
680,201909010000,37.913079231331785,-122.48533187116313,11,59,5.1,4493,1.2155372436685097,-6.893654271085457,135,,1.95,8.84,0.89,2.62,3.88,,,,3.48,,,,5.42,,,2.56,,,3.14,4.62,3.72,1.45,,87.0,40.0
681,201909010000,37.91662274752184,-122.48533187116313,11,60,5.1,3818,1.2155372436685097,-6.893654271085457,86,,1.95,0.89,8.84,2.62,3.88,,,,3.48,,,,2.56,5.42,,,,,3.14,4.62,1.04,3.72,1.45,89.0,37.5
682,201909010000,37.9201660930125,-122.48533187116313,11,61,5.1,-1999,1.2155372436685097,-6.893654271085457,18,,1.95,0.89,8.84,2.62,3.88,,,3.48,,,,,2.56,5.42,,,,,1.04,3.14,4.62,3.72,1.45,89.0,37.5
683,201909010000,37.941422580971,-122.48533187116313,11,67,5.1,3064,-4.0,4.898587196589413e-16,10,,1.95,1.04,0.89,3.88,8.84,2.62,3.48,2.56,,,,,,,,5.42,,,,3.14,,4.62,2.81,90.5,36.5
684,201909010000,37.944964731416896,-122.48533187116313,11,68,5.1,3064,-4.0,4.898587196589413e-16,13,,1.04,1.95,3.88,0.89,2.56,8.84,3.48,2.62,,,,,,,,5.42,,,,3.14,,4.62,2.81,90.5,36.5
685,201909010000,37.97329578782893,-122.48533187116313,11,76,5.1,4312,-4.0,4.898587196589413e-16,4,1.04,,,2.56,,,3.48,1.95,,3.88,0.89,8.84,,2.62,,5.42,,,,2.81,,,,3.14,92.0,35.0
686,201909010000,37.976836401406615,-122.48533187116313,11,77,5.1,7444,-4.0,4.898587196589413e-16,15,1.04,,2.56,,,,3.48,1.95,,3.88,0.89,,8.84,2.62,5.42,,,,,2.81,,,,3.14,94.5,33.0
687,201909010000,37.98037684419473,-122.48533187116313,11,78,5.1,7696,-4.0,4.898587196589413e-16,51,,1.04,2.56,,,,3.48,,1.95,3.88,0.89,,8.84,2.62,5.42,,,,,2.81,,,,3.06,94.5,33.0
688,201909010000,37.983917116188,-122.48533187116313,11,79,5.1,7696,-4.0,4.898587196589413e-16,94,,1.04,2.56,,,,3.48,,1.95,3.88,0.89,,8.84,2.62,5.42,,,,2.81,,,,,3.06,94.5,33.0
689,201909010000,37.98745721738111,-122.48533187116313,11,80,5.1,7671,-4.0,4.898587196589413e-16,28,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,5.42,,,2.81,,,,,,3.06,94.5,33.0
690,201909010000,37.99099714776885,-122.48533187116313,11,81,5.1,7957,-4.0,4.898587196589413e-16,106,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,5.42,,2.81,,,,,,3.06,,94.5,33.0
691,201909010000,37.99453690734588,-122.48533187116313,11,82,5.1,7957,-4.0,4.898587196589413e-16,164,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,5.42,,2.81,,,,,,3.06,2.01,94.5,33.0
692,201909010000,37.99807649610694,-122.48533187116313,11,83,5.1,9501,-4.0,4.898587196589413e-16,125,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,2.81,5.42,,,,,,,2.01,3.06,94.5,33.0
693,201909010000,38.00161591404681,-122.48533187116313,11,84,5.1,6007,-4.0,4.898587196589413e-16,37,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,2.81,5.42,,,,,,2.01,3.06,,94.5,33.0
694,201909010000,38.00515516116021,-122.48533187116313,11,85,5.1,6007,-4.0,4.898587196589413e-16,6,,1.04,2.56,,,,3.48,,1.95,,3.88,0.89,8.84,2.62,2.81,5.42,,,,,2.01,3.06,,2.09,94.5,33.0
695,201909010000,38.008694237441865,-122.48533187116313,11,86,5.1,5277,-4.0,4.898587196589413e-16,-1,,1.04,2.56,,,,3.48,,1.95,,3.88,0.89,8.84,2.62,2.81,5.42,,,2.01,,3.06,,2.09,,94.5,33.0
696,201909010000,37.70370983155435,-122.4808402947425,12,0,5.0,5610,1.2155372436685097,-6.893654271085457,28,,2.36,,,,,3.7,4.06,,5.2,5.97,6.13,1.24,5.16,2.76,,0.22,4.96,,2.43,,5.32,,6.0,84.0,44.0
697,201909010000,37.70726340947444,-122.4808402947425,12,1,5.0,6228,1.2155372436685097,-6.893654271085457,25,2.36,,,,,,3.7,4.06,,5.2,,6.0,5.32,5.97,6.13,1.24,5.16,,2.76,0.22,4.96,2.43,,,84.0,44.0
698,201909010000,37.71081681701458,-122.4808402947425,12,2,5.0,6228,1.2155372436685097,-6.893654271085457,42,2.36,,,,,,3.7,4.06,,5.2,,6.0,5.32,5.97,6.13,1.24,5.16,,0.22,2.76,4.96,2.43,,,84.0,44.0
699,201909010000,37.71437005416927,-122.4808402947425,12,3,5.0,5268,1.2155372436685097,-6.893654271085457,20,2.36,,,,,,3.7,4.06,,,5.2,6.0,2.25,5.32,,,,5.97,6.13,1.24,5.16,,0.22,2.76,84.0,44.0
700,201909010000,37.71792312093302,-122.4808402947425,12,4,5.0,5684,1.2155372436685097,-6.893654271085457,40,2.36,,,,,,3.7,4.06,,,5.2,6.0,2.25,,,,5.32,,3.55,5.97,6.13,1.24,5.16,,84.0,44.0
701,201909010000,37.721476017300354,-122.4808402947425,12,5,5.0,5684,1.2155372436685097,-6.893654271085457,34,2.36,,,,3.7,,,4.06,,,5.2,6.0,,2.25,,,,5.32,,3.55,1.78,,3.01,,84.0,44.0
702,201909010000,37.725028743265746,-122.4808402947425,12,6,5.0,5299,1.2155372436685097,-6.893654271085457,15,,,2.36,,4.06,3.7,,,5.2,,6.0,,,2.25,,,,1.63,,5.32,,1.78,3.55,,84.0,44.0
703,201909010000,37.72858129882374,-122.4808402947425,12,7,5.0,5299,1.2155372436685097,-6.893654271085457,28,,,2.36,,,4.06,3.7,,5.2,6.0,2.25,,,,,,,1.63,,,,1.78,3.55,5.32,84.0,44.0
704,201909010000,37.73213368396885,-122.4808402947425,12,8,5.0,3391,1.2155372436685097,-6.893654271085457,45,,,,,4.06,,2.36,3.7,2.25,6.0,,5.2,,1.63,,,,,,,,1.78,3.55,1.24,,
705,201909010000,37.73568589869557,-122.4808402947425,12,9,5.0,3927,1.2155372436685097,-6.893654271085457,51,,,,,,4.06,2.25,,,6.0,5.2,3.7,1.63,,2.36,,,,,1.24,,,,1.78,,
706,201909010000,37.739237942998464,-122.4808402947425,12,10,5.0,3927,1.2155372436685097,-6.893654271085457,62,,,,,,4.06,,,2.25,,6.0,1.63,5.2,3.7,,2.36,,,,,,,1.24,,,
707,201909010000,37.742789816872005,-122.4808402947425,12,11,5.0,1931,1.2155372436685097,-6.893654271085457,87,,,,,,,4.06,,,2.25,1.63,6.0,5.2,,,3.7,,,,,,1.24,,,,
708,201909010000,37.74634152031077,-122.4808402947425,12,12,5.0,1820,1.2155372436685097,-6.893654271085457,120,,,,,,1.63,2.25,,4.06,,,6.0,,,5.2,,,,,,,3.7,,1.24,,
709,201909010000,37.74989305330926,-122.4808402947425,12,13,5.0,1820,1.2155372436685097,-6.893654271085457,129,,,,,1.63,,2.25,,,,4.06,,,,,6.0,,,,5.2,2.43,,5.67,1.24,,
710,201909010000,37.75344441586203,-122.4808402947425,12,14,5.0,1588,1.2155372436685097,-6.893654271085457,108,,,1.63,,,,,,2.25,,,,,,4.06,,,6.0,2.43,,,5.67,5.2,1.24,79.0,50.0
711,201909010000,37.7569956079636,-122.4808402947425,12,15,5.0,1372,1.2155372436685097,-6.893654271085457,86,,,1.63,,,,,,,,,,,2.25,,2.43,,,5.67,4.06,4.3,2.97,6.0,,79.0,50.0
712,201909010000,37.760546629608505,-122.4808402947425,12,16,5.0,1372,1.2155372436685097,-6.893654271085457,75,,,,,1.63,,,,,,,,,,2.43,4.3,2.97,,,2.25,5.67,,,,,
713,201909010000,37.764097480791314,-122.4808402947425,12,17,5.0,5311,1.2155372436685097,-6.893654271085457,68,,,,,,,,,,1.63,,4.3,2.97,,,2.43,,,2.91,,,22.97,,5.67,,
714,201909010000,37.767648161506536,-122.4808402947425,12,18,5.0,6514,1.2155372436685097,-6.893654271085457,60,,,,4.3,2.97,,,,,,,,2.91,,,,1.63,22.97,,2.43,2.24,,,,,
715,201909010000,37.771198671748756,-122.4808402947425,12,19,5.0,6514,1.2155372436685097,-6.893654271085457,72,,2.97,4.3,,,2.91,,,,,,,,,22.97,2.24,,,,2.43,1.63,,,,84.5,41.0
716,201909010000,37.7747490115125,-122.4808402947425,12,20,5.0,1387,1.2155372436685097,-6.893654271085457,51,2.97,4.3,,,,2.91,,,2.24,22.97,,,,,,,,,,,,,2.43,1.63,84.5,41.0
717,201909010000,37.778299180792345,-122.4808402947425,12,21,5.0,2401,1.2155372436685097,-6.893654271085457,52,2.97,4.3,2.91,,,,,2.24,,22.97,,,,,,,,,,,,,2.43,5.67,83.66666666666667,42.666666666666664
718,201909010000,37.781849179582814,-122.4808402947425,12,22,5.0,2401,1.2155372436685097,-6.893654271085457,43,2.97,4.3,2.91,,,2.24,,,,22.97,,,,,,,,,,,,,,2.43,83.66666666666667,42.666666666666664
719,201909010000,37.785399007878496,-122.4808402947425,12,23,5.0,4177,1.2155372436685097,-6.893654271085457,40,2.91,2.97,4.3,,2.24,,,,,22.97,,,,,,,,,,,,,,,83.66666666666667,42.666666666666664
720,201909010000,37.78894866567395,-122.4808402947425,12,24,5.0,5559,1.2155372436685097,-6.893654271085457,23,2.91,2.24,,2.97,4.3,,,,,22.97,,,,,,,,,,,,1.43,,,77.5,53.0
721,201909010000,37.79249815296373,-122.4808402947425,12,25,5.0,5559,1.2155372436685097,-6.893654271085457,33,2.91,2.24,,2.97,4.3,,,,22.97,,,,,,,1.43,,,,,,,,,77.5,53.0
722,201909010000,37.796047469742405,-122.4808402947425,12,26,5.0,5654,1.2155372436685097,-6.893654271085457,23,2.24,2.91,,2.97,4.3,,,,,22.97,,,,1.43,,,,,,,,,,,77.5,53.0
723,201909010000,37.79959661600455,-122.4808402947425,12,27,5.0,-2000,1.2155372436685097,-6.893654271085457,0,2.24,2.91,,2.97,4.3,,,,,,22.97,,,1.43,,,,,,,4.37,,,,77.5,53.0
724,201909010000,37.82798364685624,-122.4808402947425,12,35,5.0,-2000,1.2155372436685097,-6.893654271085457,140,,,1.45,,,1.43,2.24,,2.91,4.41,,2.97,4.3,,,,22.97,4.37,,,,,4.62,,81.0,46.0
725,201909010000,37.83153125822583,-122.4808402947425,12,36,5.0,-2000,1.2155372436685097,-6.893654271085457,48,,,1.45,,,1.43,,4.41,2.24,,2.91,2.97,4.62,4.3,,,,4.37,,22.97,,,,,81.0,46.0
726,201909010000,37.83507869902475,-122.4808402947425,12,37,5.0,6096,1.2155372436685097,-6.893654271085457,40,,,1.45,,,,4.41,1.43,2.24,4.62,,2.91,2.97,4.3,,4.37,,,3.14,,,22.97,3.72,,81.0,46.0
727,201909010000,37.838625969247616,-122.4808402947425,12,38,5.0,6382,1.2155372436685097,-6.893654271085457,36,,,1.45,,,4.41,,4.62,1.43,2.24,,2.91,3.14,3.72,,2.97,,4.3,4.37,,,,,,81.0,46.0
728,201909010000,37.84217306888904,-122.4808402947425,12,39,5.0,6382,1.2155372436685097,-6.893654271085457,138,,,1.45,,4.62,4.41,,,1.43,3.14,,3.72,2.24,,2.91,,,2.97,4.37,,,4.3,,,81.0,46.0
729,201909010000,37.84571999794363,-122.4808402947425,12,40,5.0,8446,1.2155372436685097,-6.893654271085457,109,,,1.45,,4.62,4.41,3.14,,,3.72,,1.43,,2.24,,,2.91,2.62,8.84,,0.89,,4.37,,81.0,46.0
730,201909010000,37.84926675640598,-122.4808402947425,12,41,5.0,6677,1.2155372436685097,-6.893654271085457,13,,,1.45,,4.62,,3.14,4.41,3.72,,,,1.43,,8.84,2.62,0.89,2.24,1.95,,2.91,3.88,,,81.0,46.0
731,201909010000,37.85281334427072,-122.4808402947425,12,42,5.0,6677,1.2155372436685097,-6.893654271085457,76,,,1.45,,4.62,,3.14,3.72,4.41,,8.84,2.62,,,0.89,,1.43,1.95,3.88,,2.24,,,,81.0,46.0
732,201909010000,37.85635976153246,-122.4808402947425,12,43,5.1,5414,1.2155372436685097,-6.893654271085457,50,,,1.45,,4.62,,3.14,3.72,,4.41,8.84,2.62,,0.89,1.95,3.88,,,1.43,,,,5.42,2.24,81.0,46.0
733,201909010000,37.89181454980297,-122.4808402947425,12,53,5.1,-2000,1.2155372436685097,-6.893654271085457,11,,8.84,2.62,0.89,1.95,,,3.88,,4.62,1.45,,,3.14,,3.72,,,5.42,,3.48,,,,96.0,31.5
734,201909010000,37.895359090077335,-122.4808402947425,12,54,5.1,5882,1.2155372436685097,-6.893654271085457,20,,8.84,2.62,0.89,1.95,3.88,,,,4.62,1.45,3.14,,,,,,,5.42,3.72,3.48,,,,96.0,31.5
735,201909010000,37.89890345968432,-122.4808402947425,12,55,5.1,5484,1.2155372436685097,-6.893654271085457,80,,8.84,2.62,1.95,0.89,,3.88,,,4.62,3.14,1.45,,,,,5.42,,,3.48,,3.72,,,96.0,31.5
736,201909010000,37.902447658618605,-122.4808402947425,12,56,5.1,5484,1.2155372436685097,-6.893654271085457,48,,8.84,1.95,2.62,0.89,,3.88,,,4.62,,3.14,3.48,,,5.42,,1.45,,,,,3.72,,87.0,40.0
737,201909010000,37.90599168687483,-122.4808402947425,12,57,5.1,5027,1.2155372436685097,-6.893654271085457,46,1.95,8.84,2.62,,0.89,,3.88,,,,4.62,3.48,,,5.42,,3.14,,,,1.45,2.56,3.72,,93.66666666666667,33.666666666666664
738,201909010000,37.90953554444767,-122.4808402947425,12,58,5.1,4730,1.2155372436685097,-6.893654271085457,97,1.95,8.84,2.62,,0.89,,3.88,,,,3.48,4.62,,,5.42,,,,,3.14,2.56,1.45,3.72,,93.66666666666667,33.666666666666664
739,201909010000,37.913079231331785,-122.4808402947425,12,59,5.1,4730,1.2155372436685097,-6.893654271085457,91,1.95,,8.84,0.89,2.62,,3.88,,,3.48,,,,,5.42,,,4.62,2.56,,3.14,3.72,1.45,,87.0,40.0
740,201909010000,37.91662274752184,-122.4808402947425,12,60,5.1,6641,1.2155372436685097,-6.893654271085457,37,1.95,,0.89,8.84,2.62,3.88,,,,3.48,,,,2.56,5.42,,,,4.62,,3.14,1.04,3.72,1.45,89.0,37.5
741,201909010000,37.944964731416896,-122.4808402947425,12,68,5.1,2093,-4.0,4.898587196589413e-16,10,,1.04,1.95,0.89,3.88,8.84,2.62,2.56,3.48,,,,,,,,5.42,,,,2.81,,4.62,3.14,90.5,36.5
742,201909010000,37.97329578782893,-122.4808402947425,12,76,5.1,3832,-4.0,4.898587196589413e-16,0,1.04,,,2.56,,,1.95,3.48,,3.88,0.89,8.84,2.62,,,5.42,,2.81,,,,,,3.14,92.0,35.0
743,201909010000,37.976836401406615,-122.4808402947425,12,77,5.1,6154,-4.0,4.898587196589413e-16,18,1.04,,,2.56,,,1.95,3.48,,3.88,0.89,8.84,2.62,,,5.42,,2.81,,,,,,3.06,92.0,35.0
744,201909010000,37.98037684419473,-122.4808402947425,12,78,5.1,9921,-4.0,4.898587196589413e-16,44,,1.04,,2.56,,,1.95,3.48,,3.88,0.89,8.84,2.62,,,2.81,5.42,,,,,,,3.06,92.0,35.0
745,201909010000,37.983917116188,-122.4808402947425,12,79,5.1,9921,-4.0,4.898587196589413e-16,25,,1.04,,2.56,,,3.48,1.95,,3.88,0.89,,8.84,2.62,2.81,,5.42,,,,,,3.06,,92.0,35.0
746,201909010000,37.98745721738111,-122.4808402947425,12,80,5.1,6743,-4.0,4.898587196589413e-16,12,,1.04,2.56,,,,3.48,1.95,,3.88,0.89,,8.84,2.62,2.81,,5.42,,,,,,3.06,2.01,94.5,33.0
747,201909010000,37.99099714776885,-122.4808402947425,12,81,5.1,7282,-4.0,4.898587196589413e-16,32,,1.04,2.56,,,,3.48,1.95,,3.88,0.89,,8.84,2.62,2.81,,5.42,,,,,,3.06,2.01,94.5,33.0
748,201909010000,37.99453690734587,-122.4808402947425,12,82,5.1,7282,-4.0,4.898587196589413e-16,59,,1.04,2.56,,,,3.48,1.95,,3.88,0.89,,8.84,2.62,2.81,,5.42,,,,,,3.06,2.01,94.5,33.0
749,201909010000,37.99807649610696,-122.4808402947425,12,83,5.1,9034,-4.0,4.898587196589413e-16,152,,1.04,2.56,,,,3.48,1.95,,3.88,,0.89,8.84,2.62,2.81,,5.42,,,,2.01,,3.06,,94.5,33.0
750,201909010000,38.00161591404681,-122.4808402947425,12,84,5.1,7237,-4.0,4.898587196589413e-16,102,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,2.81,,5.42,,,2.01,3.06,,,2.09,94.5,33.0
751,201909010000,38.00515516116021,-122.4808402947425,12,85,5.1,7237,-4.0,4.898587196589413e-16,42,,1.04,2.56,,,,3.48,,1.95,3.88,,0.89,8.84,2.62,2.81,,2.01,5.42,,3.06,,2.09,,,94.5,33.0
752,201909010000,37.70370983155435,-122.47634871832192,13,0,5.0,5398,1.2155372436685097,-6.893654271085457,41,,,2.36,,,,3.7,4.06,,5.97,6.13,1.24,5.16,2.76,0.22,,4.96,,2.43,,5.32,5.2,3.01,,84.0,44.0
753,201909010000,37.70726340947444,-122.47634871832192,13,1,5.0,6929,1.2155372436685097,-6.893654271085457,48,,2.36,,,,,3.7,4.06,,5.2,5.97,6.13,1.24,5.16,,2.76,0.22,4.96,2.43,,,5.32,3.01,,84.0,44.0
754,201909010000,37.71081681701458,-122.47634871832192,13,2,5.0,6929,1.2155372436685097,-6.893654271085457,45,2.36,,,,,,3.7,4.06,,5.2,5.32,,5.97,6.13,1.24,5.16,,0.22,2.76,4.96,2.43,,,3.01,84.0,44.0
755,201909010000,37.71437005416927,-122.47634871832192,13,3,5.0,5864,1.2155372436685097,-6.893654271085457,27,2.36,,,,,,3.7,4.06,,5.2,,5.32,5.97,6.13,1.24,5.16,,,0.22,2.76,4.96,2.43,,,84.0,44.0
756,201909010000,37.71792312093302,-122.47634871832192,13,4,5.0,3189,1.2155372436685097,-6.893654271085457,49,2.36,,,,,,3.7,4.06,,5.2,,,2.25,5.32,,6.0,5.97,6.13,1.24,5.16,,0.22,2.76,4.96,84.0,44.0
757,201909010000,37.721476017300354,-122.47634871832192,13,5,5.0,3189,1.2155372436685097,-6.893654271085457,50,2.36,,,,3.7,,,4.06,,5.2,,2.25,,,,6.0,5.32,3.55,1.78,,3.01,5.97,6.13,1.24,84.0,44.0
758,201909010000,37.725028743265746,-122.47634871832192,13,6,5.0,2427,1.2155372436685097,-6.893654271085457,43,,,2.36,3.7,,4.06,,,5.2,,,2.25,,,,6.0,,5.32,3.55,1.78,,,1.63,3.01,84.0,44.0
759,201909010000,37.72858129882374,-122.47634871832192,13,7,5.0,2427,1.2155372436685097,-6.893654271085457,55,,,,4.06,2.36,,3.7,5.2,2.25,,,,,,6.0,,,,1.63,,1.78,3.55,5.32,,,
760,201909010000,37.73213368396885,-122.47634871832192,13,8,5.0,2834,1.2155372436685097,-6.893654271085457,61,,,,4.06,,3.7,5.2,2.25,,2.36,,,1.63,6.0,,,,,,,1.78,3.55,,1.24,,
761,201909010000,37.73568589869557,-122.47634871832192,13,9,5.0,3903,1.2155372436685097,-6.893654271085457,78,,,,,4.06,2.25,,,5.2,3.7,1.63,,,,2.36,6.0,,,1.24,1.78,3.55,,,5.32,,
762,201909010000,37.739237942998464,-122.47634871832192,13,10,5.0,3903,1.2155372436685097,-6.893654271085457,84,,,4.06,,,,,2.25,5.2,1.63,,,3.7,,6.0,,,1.24,2.36,1.78,3.55,,,3.95,74.0,59.0
763,201909010000,37.742789816872005,-122.47634871832192,13,11,5.0,1811,1.2155372436685097,-6.893654271085457,96,,,,,4.06,2.25,1.63,,,,,5.2,3.7,,6.0,,,1.24,,,,2.43,5.67,3.95,,
764,201909010000,37.74634152031077,-122.47634871832192,13,12,5.0,1931,1.2155372436685097,-6.893654271085457,120,,,,,1.63,2.25,,4.06,,,,5.2,,,1.24,6.0,,,,3.7,,2.43,5.67,,,
765,201909010000,37.74989305330926,-122.47634871832192,13,13,5.0,1931,1.2155372436685097,-6.893654271085457,136,,,,1.63,,2.25,,,4.06,,,,,,5.2,2.43,1.24,5.67,,,,,6.0,,,
766,201909010000,37.75344441586203,-122.47634871832192,13,14,5.0,1588,1.2155372436685097,-6.893654271085457,114,,1.63,,,,2.25,,,,,4.06,,2.43,,5.67,,,,1.24,5.2,,,,,79.0,50.0
767,201909010000,37.7569956079636,-122.47634871832192,13,15,5.0,1401,1.2155372436685097,-6.893654271085457,103,,1.63,,,,,2.25,,,,,2.43,5.67,,,,,,4.06,,1.24,,,4.3,79.0,50.0
768,201909010000,37.760546629608505,-122.47634871832192,13,16,5.0,1401,1.2155372436685097,-6.893654271085457,93,,1.63,,,,,,2.43,,,,5.67,,2.25,,,,4.3,,2.97,,,,,79.0,50.0
769,201909010000,37.764097480791314,-122.47634871832192,13,17,5.0,5515,1.2155372436685097,-6.893654271085457,71,,,,1.63,,,4.3,,2.43,2.97,,,5.67,,,,,,,,,,2.91,,,
770,201909010000,37.767648161506536,-122.47634871832192,13,18,5.0,6071,1.2155372436685097,-6.893654271085457,93,,,,,4.3,2.97,,1.63,2.43,,,,2.91,,,,5.67,,,,,,,2.24,,
771,201909010000,37.77119867174875,-122.47634871832192,13,19,5.0,6071,1.2155372436685097,-6.893654271085457,87,,,4.3,2.97,,,2.91,,,,,2.43,,,,,2.24,,,1.63,22.97,5.67,,,81.0,44.0
772,201909010000,37.7747490115125,-122.47634871832192,13,20,5.0,1950,1.2155372436685097,-6.893654271085457,67,,4.3,,2.97,2.91,,,,,2.24,,,,,22.97,,2.43,,,,5.67,1.63,,,81.0,44.0
773,201909010000,37.778299180792345,-122.47634871832192,13,21,5.0,2166,1.2155372436685097,-6.893654271085457,53,4.3,2.97,,,2.91,,,,2.24,,,22.97,,,,,2.43,,,,,5.67,,,84.5,41.0
774,201909010000,37.781849179582814,-122.47634871832192,13,22,5.0,2166,1.2155372436685097,-6.893654271085457,48,4.3,2.97,2.91,,,,2.24,,,,22.97,,,,,,2.43,,,,,,,5.67,83.66666666666667,42.666666666666664
775,201909010000,37.785399007878496,-122.47634871832192,13,23,5.0,6328,1.2155372436685097,-6.893654271085457,41,4.3,2.97,2.91,,,2.24,,,,,22.97,,,,,,,,,2.43,,,,,83.66666666666667,42.666666666666664
776,201909010000,37.788948665673935,-122.47634871832192,13,24,5.0,5559,1.2155372436685097,-6.893654271085457,51,2.91,4.3,2.97,2.24,,,,,,,,22.97,,,,,,,1.43,,,2.43,,2.01,83.66666666666667,42.666666666666664
777,201909010000,37.79249815296373,-122.47634871832192,13,25,5.0,5559,1.2155372436685097,-6.893654271085457,81,2.91,2.24,2.97,4.3,,,,,,,,,22.97,1.43,,,,,,,,2.01,,,81.0,48.0
778,201909010000,37.7960474697424,-122.47634871832192,13,26,5.0,7504,1.2155372436685097,-6.893654271085457,119,2.91,2.24,,2.97,4.3,,,,,,,,22.97,1.43,,,,,,,,4.37,,,77.5,53.0
779,201909010000,37.799596616004564,-122.47634871832192,13,27,5.0,-2000,1.2155372436685097,-6.893654271085457,112,2.24,2.91,,,2.97,4.3,,,,,1.43,,,22.97,,,4.37,,,,,,,,77.5,53.0
780,201909010000,37.80314559174475,-122.47634871832192,13,28,5.0,-2000,1.2155372436685097,-6.893654271085457,85,,2.24,2.91,,,2.97,4.3,,1.43,,,22.97,,,,4.37,,,,,,,,,77.5,53.0
781,201909010000,37.80669439695757,-122.47634871832192,13,29,5.0,-2000,1.2155372436685097,-6.893654271085457,55,,,2.24,2.91,,2.97,4.3,1.43,,,,22.97,,,,4.37,,,,,,,,2.11,73.0,60.0
782,201909010000,37.810243031637604,-122.47634871832192,13,30,5.0,-2000,1.2155372436685097,-6.893654271085457,0,,,2.24,2.91,,1.43,2.97,4.3,,,,22.97,,,,4.37,,,2.11,,,,,,73.0,60.0
783,201909010000,37.83507869902475,-122.47634871832192,13,37,5.0,3771,1.2155372436685097,-6.893654271085457,5,,,1.45,,,,1.43,4.62,4.41,2.24,2.91,,,4.37,,,2.97,4.3,,,,,22.97,3.14,81.0,46.0
784,201909010000,37.838625969247616,-122.47634871832192,13,38,5.0,7459,1.2155372436685097,-6.893654271085457,43,,,1.45,,,,4.62,1.43,4.41,2.24,2.91,,,,3.14,4.37,,,,2.97,3.72,4.3,,,81.0,46.0
785,201909010000,37.84217306888904,-122.47634871832192,13,39,5.0,7459,1.2155372436685097,-6.893654271085457,27,,,1.45,,4.62,,,1.43,4.41,,3.14,2.24,3.72,2.91,,,,4.37,,,,2.97,4.3,,81.0,46.0
786,201909010000,37.88826983886661,-122.47634871832192,13,52,5.1,4906,1.2155372436685097,-6.893654271085457,5,,,8.84,2.62,1.95,0.89,4.62,,3.88,,1.45,,,3.14,,3.72,,,5.42,,3.48,,,,85.0,42.0
787,201909010000,37.89181454980297,-122.47634871832192,13,53,5.1,4906,1.2155372436685097,-6.893654271085457,34,,8.84,2.62,1.95,,0.89,4.62,,3.88,,1.45,,,3.14,,3.72,,,5.42,,3.48,,,,96.0,31.5
788,201909010000,37.895359090077335,-122.47634871832192,13,54,5.1,4605,1.2155372436685097,-6.893654271085457,69,,1.95,8.84,2.62,0.89,,,3.88,4.62,,1.45,,,3.14,,,,,5.42,3.72,3.48,,,,87.0,40.0
789,201909010000,37.89890345968432,-122.47634871832192,13,55,5.1,6564,1.2155372436685097,-6.893654271085457,113,,1.95,8.84,2.62,0.89,,3.88,,,4.62,1.45,3.14,,,,,,,5.42,3.48,,3.72,,,87.0,40.0
790,201909010000,37.902447658618605,-122.47634871832192,13,56,5.1,6564,1.2155372436685097,-6.893654271085457,93,,1.95,8.84,2.62,0.89,,3.88,,,4.62,,3.14,3.48,1.45,,,5.42,,,,,,3.72,,87.0,40.0
791,201909010000,37.90953554444767,-122.47634871832192,13,58,5.1,6253,1.2155372436685097,-6.893654271085457,6,1.95,8.84,,2.62,,0.89,3.88,,,4.62,,3.48,,,5.42,,,,3.14,,2.56,1.45,,,87.0,40.0
792,201909010000,37.913079231331785,-122.47634871832192,13,59,5.1,6253,1.2155372436685097,-6.893654271085457,2,1.95,,8.84,2.62,0.89,,3.88,,,,3.48,4.62,,,,5.42,,,2.56,,3.14,1.45,3.72,,87.0,40.0
793,201909010000,37.91662274752183,-122.47634871832192,13,60,5.1,170,1.2155372436685097,-6.893654271085457,1,1.95,,8.84,0.89,2.62,,3.88,,,3.48,,,,,4.62,2.56,5.42,,,,3.14,1.04,1.45,3.72,87.0,40.0
794,201909010000,37.976836401406615,-122.47634871832192,13,77,5.1,-2000,-4.0,4.898587196589413e-16,15,1.04,,,2.56,1.95,,,3.48,,3.88,0.89,8.84,2.62,,2.81,,,5.42,,,,,3.06,,92.0,35.0
